ID,Name,AnimalType,AgeuponOutcome,Breed,Color,Sex,Neutered,Year,Month,Day,Hour,Minute
5377,Has Name,Cat,4,Hybrid,Orange,Male,Intact,2014,9,17,14,10
5378,Has Name,Cat,9,Hybrid,Torbie,Female,Neutered,2014,6,1,17,32
5379,Has Name,Dog,104,Hybrid,Black,Female,Neutered,2013,11,10,23,53
5380,Has Name,Dog,22,Hybrid,Black,Female,Neutered,2015,9,23,17,12
5381,Has Name,Dog,52,Hybrid,Tan,Male,Neutered,2015,8,26,19,9
5382,Has Name,Dog,416,Hybrid,Red,Male,Neutered,2013,10,4,14,9
5383,Has Name,Dog,52,Hybrid,Brown,Male,Neutered,2014,8,2,19,21
5384,Has Name,Dog,260,Hybrid,Red,Male,Neutered,2014,7,19,16,49
5385,Has Name,Dog,52,Hybrid,Black,Male,Neutered,2014,12,27,18,5
5386,No Name,Cat,27,Hybrid,Torbie,Female,Intact,2015,10,7,9,0
5387,No Name,Cat,13,Hybrid,Brown,Female,Intact,2014,8,31,9,0
5388,Has Name,Dog,45,Hybrid,Brown,Male,Intact,2015,7,3,18,18
5389,Has Name,Dog,312,Hybrid,Gold,Male,Neutered,2014,12,16,17,6
5390,No Name,Dog,13,Hybrid,Chocolate,Female,Intact,2014,1,8,10,55
5391,Has Name,Dog,364,Hybrid,Apricot,Male,Intact,2014,9,29,14,54
5392,Has Name,Cat,4,Hybrid,Torbie,Female,Neutered,2014,5,12,18,17
5393,Has Name,Dog,52,Hybrid,Brown,Male,Intact,2014,9,19,15,39
5394,Has Name,Dog,156,Hybrid,Black,Female,Intact,2014,10,6,11,18
5395,No Name,Cat,2,Hybrid,Orange,Female,Intact,2015,5,3,17,24
5396,No Name,Cat,9,Hybrid,Lilac,Male,Neutered,2014,8,8,16,38
5397,Has Name,Cat,9,Hybrid,Black,Male,Neutered,2015,11,14,17,50
5398,No Name,Dog,40,Hybrid,Brown,Female,Intact,2015,4,25,16,29
5399,Has Name,Cat,9,Hybrid,White,Female,Neutered,2014,1,12,17,54
5400,Has Name,Dog,52,Hybrid,Brown,Male,Neutered,2014,7,29,16,4
5401,No Name,Cat,13,Hybrid,Black,Male,Intact,2014,8,20,9,0
5402,Has Name,Dog,4,Hybrid,White,Male,Neutered,2014,8,13,16,50
5403,No Name,Cat,1,Hybrid,Black,Male,Intact,2014,8,30,12,58
5404,Has Name,Dog,104,Hybrid,Brown,Female,Neutered,2015,12,26,19,58
5405,Has Name,Dog,22,Hybrid,Tan,Female,Neutered,2016,1,23,17,36
5406,Has Name,Dog,13,Hybrid,Black,Male,Neutered,2014,3,21,15,16
5407,No Name,Dog,18,Hybrid,Brown,Female,Intact,2013,12,25,9,47
5408,Has Name,Dog,312,Hybrid,Tan,Male,Neutered,2014,9,21,13,57
5409,Has Name,Cat,13,Hybrid,Torbie,Female,Neutered,2014,8,9,18,57
5410,Has Name,Dog,22,Purebred,Brown,Female,Neutered,2013,11,15,15,20
5411,Has Name,Dog,36,Hybrid,White,Male,Intact,2015,4,27,17,18
5412,Has Name,Dog,52,Hybrid,Tan,Female,Neutered,2014,8,21,14,19
5413,No Name,Dog,27,Hybrid,Brown,Male,Neutered,2014,12,7,11,32
5414,Has Name,Dog,156,Hybrid,Black,Female,Neutered,2015,4,30,18,33
5415,Has Name,Cat,156,Hybrid,Orange,Male,Neutered,2015,3,30,17,30
5416,Has Name,Dog,156,Hybrid,Brown,Male,Neutered,2015,7,27,11,27
5417,Has Name,Dog,52,Hybrid,Tricolor,Male,Neutered,2015,11,5,17,10
5418,Has Name,Cat,2,Hybrid,White,Male,Intact,2014,10,17,14,3
5419,Has Name,Dog,416,Hybrid,Black,Female,Neutered,2014,6,14,16,40
5420,No Name,Dog,9,Hybrid,Buff,Male,Neutered,2014,4,21,19,14
5421,No Name,Cat,3,Hybrid,Cream,Female,Unknown,2015,8,31,13,35
5422,Has Name,Dog,52,Hybrid,White,Male,Neutered,2015,11,1,0,0
5423,Has Name,Dog,208,Hybrid,Black,Female,Neutered,2015,1,26,14,58
5424,Has Name,Cat,4,Hybrid,Blue,Male,Neutered,2014,1,2,18,37
5425,No Name,Dog,0,Hybrid,White,Female,Intact,2015,3,13,16,6
5426,No Name,Cat,3,Hybrid,Cream,Female,Unknown,2014,10,30,10,37
5427,Has Name,Dog,45,Hybrid,Brown,Male,Neutered,2013,11,15,14,54
5428,Has Name,Cat,13,Hybrid,Black,Female,Neutered,2015,8,7,15,43
5429,Has Name,Dog,52,Hybrid,Blue,Female,Neutered,2015,8,4,18,9
5430,Has Name,Dog,104,Hybrid,Fawn,Female,Neutered,2014,4,9,17,3
5431,Has Name,Cat,9,Hybrid,Cream,Male,Neutered,2015,6,7,19,33
5432,Has Name,Dog,9,Hybrid,Fawn,Female,Neutered,2015,7,8,12,19
5433,Has Name,Dog,104,Hybrid,Black,Female,Neutered,2014,12,22,16,10
5434,Has Name,Cat,18,Hybrid,Orange,Male,Neutered,2015,9,5,17,25
5435,Has Name,Dog,728,Hybrid,White,Male,Neutered,2014,7,25,16,20
5436,No Name,Cat,52,Purebred,Black,Female,Intact,2015,2,4,9,0
5437,No Name,Cat,52,Hybrid,Calico,Female,Intact,2015,10,18,9,0
5438,Has Name,Dog,104,Hybrid,White,Male,Neutered,2014,6,11,16,5
5439,Has Name,Dog,156,Hybrid,Black,Female,Neutered,2014,10,25,15,29
5440,Has Name,Dog,52,Hybrid,Brown,Female,Neutered,2014,5,9,17,27
5441,Has Name,Dog,52,Hybrid,Tan,Female,Neutered,2014,12,5,17,24
5442,Has Name,Cat,104,Hybrid,Black,Male,Neutered,2013,11,3,23,52
5443,Has Name,Cat,9,Hybrid,Brown,Male,Intact,2015,7,7,13,36
5444,Has Name,Dog,156,Hybrid,Tan,Female,Neutered,2014,3,31,16,2
5445,Has Name,Cat,52,Hybrid,Black,Female,Intact,2014,5,30,14,34
5446,Has Name,Dog,52,Hybrid,Blue,Male,Neutered,2015,3,16,18,13
5447,Has Name,Dog,13,Hybrid,Brown,Male,Neutered,2015,2,28,18,2
5448,Has Name,Cat,4,Hybrid,Torbie,Female,Intact,2014,5,28,17,34
5449,Has Name,Dog,260,Hybrid,White,Female,Neutered,2015,12,9,12,48
5450,No Name,Dog,45,Hybrid,White,Female,Neutered,2015,8,29,17,13
5451,No Name,Cat,9,Hybrid,Brown,Female,Neutered,2015,7,8,18,22
5452,No Name,Cat,104,Hybrid,Tortie,Female,Intact,2015,9,5,9,0
5453,Has Name,Cat,36,Hybrid,Black,Female,Neutered,2014,12,14,12,52
5454,Has Name,Cat,104,Hybrid,Cream,Female,Unknown,2013,12,6,17,24
5455,Has Name,Dog,364,Hybrid,Chocolate,Female,Neutered,2015,10,27,13,42
5456,Has Name,Cat,312,Hybrid,Brown,Female,Neutered,2015,9,13,17,17
5457,Has Name,Dog,52,Hybrid,Black,Male,Neutered,2014,8,11,11,19
5458,Has Name,Cat,22,Hybrid,Brown,Male,Neutered,2013,11,3,15,49
5459,Has Name,Dog,468,Hybrid,Black,Male,Neutered,2014,9,13,17,58
5460,Has Name,Dog,260,Hybrid,Chocolate,Male,Neutered,2014,10,21,9,58
5461,Has Name,Dog,104,Hybrid,White,Male,Neutered,2014,7,2,15,10
5462,No Name,Cat,9,Hybrid,Brown,Male,Neutered,2014,5,19,17,37
5463,No Name,Cat,27,Hybrid,Brown,Male,Intact,2014,11,25,18,36
5464,No Name,Cat,9,Hybrid,Blue,Female,Neutered,2014,8,2,7,56
5465,Has Name,Cat,4,Hybrid,Orange,Male,Intact,2015,10,23,8,2
5466,No Name,Cat,2,Hybrid,Brown,Male,Intact,2015,7,16,18,39
5467,Has Name,Dog,156,Hybrid,Brown,Female,Neutered,2015,11,6,12,43
5468,Has Name,Dog,36,Hybrid,Yellow,Female,Neutered,2014,6,22,15,58
5469,Has Name,Dog,52,Hybrid,Black,Male,Neutered,2014,4,29,15,31
5470,Has Name,Dog,18,Hybrid,Tricolor,Female,Intact,2015,9,21,15,32
5471,Has Name,Dog,156,Purebred,Tan,Male,Neutered,2014,9,19,15,59
5472,Has Name,Dog,156,Hybrid,White,Male,Neutered,2014,4,18,14,15
5473,Has Name,Dog,104,Hybrid,Blue,Female,Intact,2014,5,11,12,36
5474,Has Name,Dog,312,Hybrid,Black,Female,Neutered,2014,7,1,15,29
5475,No Name,Cat,104,Hybrid,Tortie,Female,Intact,2015,5,23,9,0
5476,Has Name,Cat,208,Hybrid,Blue,Male,Neutered,2014,10,15,18,59
5477,No Name,Cat,2,Hybrid,Torbie,Female,Intact,2014,11,6,13,28
5478,Has Name,Dog,520,Purebred,Tricolor,Male,Neutered,2015,12,18,12,44
5479,No Name,Dog,9,Hybrid,Red,Female,Intact,2014,12,18,13,29
5480,No Name,Cat,3,Hybrid,Calico,Female,Intact,2014,9,27,17,7
5481,Has Name,Dog,31,Hybrid,Brown,Male,Intact,2013,11,1,16,28
5482,Has Name,Cat,27,Hybrid,Torbie,Female,Neutered,2015,9,28,14,26
5483,Has Name,Dog,364,Hybrid,Black,Female,Neutered,2015,11,30,18,40
5484,Has Name,Cat,9,Hybrid,Black,Male,Neutered,2013,12,11,12,36
5485,Has Name,Cat,9,Hybrid,Black,Male,Neutered,2015,12,6,18,21
5486,No Name,Dog,13,Hybrid,Tan,Female,Neutered,2015,4,19,17,52
5487,No Name,Dog,312,Hybrid,White,Male,Intact,2014,11,17,16,49
5488,Has Name,Dog,208,Hybrid,Black,Female,Neutered,2013,12,21,19,19
5489,Has Name,Dog,27,Hybrid,Black,Male,Neutered,2015,9,5,12,31
5490,Has Name,Dog,104,Hybrid,Black,Male,Neutered,2013,12,4,12,40
5491,Has Name,Dog,104,Hybrid,Tan,Female,Neutered,2015,8,19,16,52
5492,Has Name,Dog,156,Hybrid,Blue,Male,Neutered,2013,12,21,17,44
5493,Has Name,Cat,9,Hybrid,Tortie,Female,Neutered,2015,12,9,19,9
5494,Has Name,Cat,104,Hybrid,Calico,Female,Neutered,2013,12,27,15,49
5495,Has Name,Dog,208,Hybrid,White,Male,Neutered,2015,6,30,11,13
5496,Has Name,Dog,45,Hybrid,Brown,Female,Neutered,2014,10,4,16,28
5497,Has Name,Dog,208,Hybrid,Blue,Female,Neutered,2016,1,17,19,1
5498,Has Name,Dog,156,Hybrid,Cream,Female,Neutered,2015,1,10,13,10
5499,No Name,Dog,52,Hybrid,Sable,Male,Neutered,2014,5,4,15,12
5500,Has Name,Cat,104,Hybrid,Black,Male,Neutered,2015,11,29,14,3
5501,Has Name,Cat,104,Hybrid,Brown,Female,Neutered,2016,1,27,13,38
5502,No Name,Cat,624,Hybrid,Brown,Female,Intact,2015,1,7,8,46
5503,Has Name,Dog,104,Hybrid,Chocolate,Female,Neutered,2015,5,4,18,34
5504,Has Name,Dog,104,Hybrid,Tricolor,Female,Neutered,2014,8,18,14,53
5505,Has Name,Dog,52,Hybrid,Brown,Male,Neutered,2015,2,14,18,13
5506,Has Name,Cat,104,Hybrid,Calico,Female,Neutered,2013,10,14,12,25
5507,No Name,Dog,18,Hybrid,Red,Male,Neutered,2014,2,13,16,31
5508,Has Name,Dog,416,Purebred,Tan,Male,Intact,2014,9,11,14,21
5509,No Name,Dog,9,Hybrid,White,Male,Intact,2013,12,3,11,28
5510,Has Name,Dog,364,Hybrid,Black,Female,Neutered,2014,12,7,18,2
5511,Has Name,Dog,52,Hybrid,Black,Female,Neutered,2014,8,27,11,30
5512,No Name,Cat,9,Hybrid,Black,Female,Neutered,2014,7,16,18,14
5513,Has Name,Dog,728,Hybrid,Tan,Male,Neutered,2013,12,2,18,5
5514,No Name,Cat,4,Hybrid,Black,Female,Intact,2014,8,22,11,23
5515,Has Name,Cat,36,Hybrid,Lynx,Female,Neutered,2014,6,19,19,21
5516,Has Name,Cat,45,Hybrid,White,Male,Neutered,2015,12,20,19,25
5517,Has Name,Dog,104,Hybrid,White,Male,Neutered,2014,8,4,14,47
5518,No Name,Cat,22,Hybrid,Black,Female,Intact,2014,3,14,14,22
5519,Has Name,Dog,52,Hybrid,Brown,Male,Neutered,2014,10,24,16,41
5520,Has Name,Cat,52,Hybrid,Brown,Female,Neutered,2015,8,14,13,13
5521,Has Name,Cat,18,Hybrid,Blue,Female,Neutered,2015,8,15,18,46
5522,Has Name,Dog,312,Purebred,Black,Female,Neutered,2015,1,26,14,43
5523,Has Name,Dog,260,Purebred,Black,Male,Neutered,2015,9,26,12,53
5524,Has Name,Cat,22,Hybrid,Cream,Female,Neutered,2015,1,20,19,13
5525,No Name,Cat,27,Hybrid,Black,Male,Intact,2015,12,29,11,26
5526,Has Name,Dog,208,Hybrid,Black,Female,Neutered,2014,6,24,14,14
5527,Has Name,Dog,312,Hybrid,Fawn,Female,Neutered,2013,10,18,18,33
5528,Has Name,Dog,49,Hybrid,Red,Male,Neutered,2016,2,2,17,31
5529,Has Name,Dog,416,Hybrid,Brown,Male,Neutered,2014,4,18,14,13
5530,No Name,Dog,4,Hybrid,Sable,Female,Intact,2014,5,30,17,35
5531,Has Name,Dog,52,Hybrid,Tan,Male,Neutered,2015,8,18,14,19
5532,Has Name,Dog,52,Hybrid,White,Male,Neutered,2014,7,27,17,52
5533,Has Name,Dog,36,Hybrid,Brown,Female,Neutered,2013,12,3,18,45
5534,Has Name,Dog,364,Hybrid,Chocolate,Male,Neutered,2014,3,7,11,53
5535,Has Name,Dog,52,Hybrid,Black,Male,Neutered,2014,1,19,18,28
5536,Has Name,Cat,52,Hybrid,Lynx,Male,Neutered,2015,2,26,13,57
5537,No Name,Cat,2,Hybrid,Tortie,Female,Intact,2014,4,28,10,35
5538,Has Name,Dog,156,Hybrid,Brown,Female,Neutered,2014,2,11,17,59
5539,Has Name,Dog,104,Hybrid,Fawn,Female,Neutered,2015,3,21,12,55
5540,No Name,Cat,104,Hybrid,Orange,Male,Intact,2014,12,31,12,32
5541,Has Name,Dog,208,Hybrid,Black,Male,Neutered,2014,8,15,12,10
5542,No Name,Cat,52,Hybrid,Black,Male,Intact,2015,7,26,17,17
5543,Has Name,Cat,27,Hybrid,Tortie,Female,Neutered,2013,12,4,12,45
5544,Has Name,Dog,780,Hybrid,Tan,Male,Intact,2015,7,9,18,23
5545,Has Name,Cat,260,Hybrid,Lynx,Female,Neutered,2014,4,3,18,18
5546,Has Name,Dog,260,Hybrid,Blue,Female,Neutered,2015,6,16,12,43
5547,Has Name,Cat,9,Hybrid,Blue,Female,Neutered,2015,10,7,16,16
5548,Has Name,Dog,52,Hybrid,Red,Female,Neutered,2014,7,16,13,50
5549,Has Name,Cat,104,Hybrid,Cream,Male,Neutered,2014,12,9,15,18
5550,Has Name,Dog,9,Hybrid,White,Female,Neutered,2015,4,30,17,47
5551,No Name,Cat,52,Hybrid,Black,Male,Intact,2014,4,25,8,32
5552,Has Name,Dog,13,Purebred,Black,Male,Neutered,2015,2,9,11,24
5553,Has Name,Cat,9,Hybrid,Cream,Male,Intact,2013,10,2,16,50
5554,No Name,Dog,27,Hybrid,Brown,Male,Neutered,2014,10,17,13,45
5555,Has Name,Cat,27,Hybrid,Tortie,Female,Neutered,2014,1,17,12,2
5556,Has Name,Cat,208,Hybrid,White,Male,Neutered,2015,6,11,13,18
5557,Has Name,Dog,52,Hybrid,Black,Male,Neutered,2013,12,10,13,10
5558,Has Name,Cat,156,Hybrid,Orange,Male,Neutered,2015,11,11,0,0
5559,Has Name,Cat,9,Hybrid,Brown,Male,Neutered,2015,11,13,14,49
5560,Has Name,Dog,31,Hybrid,Black,Female,Neutered,2015,5,23,15,33
5561,No Name,Cat,104,Hybrid,Buff,Female,Unknown,2015,4,11,9,3
5562,Has Name,Cat,416,Purebred,Flame,Male,Neutered,2015,6,17,12,28
5563,No Name,Dog,31,Hybrid,Sable,Female,Neutered,2014,3,30,18,10
5564,Has Name,Cat,9,Hybrid,Brown,Female,Neutered,2014,12,7,17,45
5565,Has Name,Dog,52,Purebred,Brown,Female,Neutered,2015,1,20,18,0
5566,Has Name,Dog,156,Hybrid,White,Female,Neutered,2015,9,12,14,5
5567,No Name,Cat,52,Hybrid,Blue,Male,Intact,2014,3,19,15,42
5568,Has Name,Cat,9,Hybrid,Tortie,Female,Neutered,2015,7,18,12,34
5569,No Name,Cat,9,Hybrid,Brown,Male,Neutered,2014,7,8,15,27
5570,No Name,Cat,1,Hybrid,Blue,Male,Intact,2014,6,4,17,44
5571,Has Name,Cat,9,Hybrid,White,Female,Neutered,2015,7,18,19,59
5572,Has Name,Cat,208,Hybrid,Seal,Female,Neutered,2014,5,5,12,28
5573,Has Name,Dog,156,Hybrid,White,Female,Neutered,2014,5,15,17,58
5574,No Name,Dog,9,Hybrid,Tan,Female,Intact,2014,5,26,16,54
5575,Has Name,Dog,52,Hybrid,Black,Male,Intact,2016,2,11,12,1
5576,Has Name,Dog,104,Hybrid,Fawn,Male,Neutered,2015,12,30,18,46
5577,Has Name,Dog,52,Hybrid,Black,Male,Intact,2015,10,27,18,12
5578,Has Name,Dog,104,Hybrid,Tan,Female,Neutered,2015,2,10,17,36
5579,Has Name,Dog,4,Hybrid,Brown,Female,Neutered,2014,7,7,17,33
5580,Has Name,Cat,13,Hybrid,Black,Male,Neutered,2014,12,2,12,37
5581,Has Name,Dog,676,Hybrid,White,Male,Neutered,2013,12,17,13,20
5582,Has Name,Dog,208,Hybrid,White,Female,Neutered,2015,12,3,15,5
5583,Has Name,Cat,208,Hybrid,Black,Male,Neutered,2014,10,15,18,58
5584,Has Name,Cat,13,Hybrid,Black,Male,Neutered,2015,12,10,17,48
5585,No Name,Cat,2,Hybrid,Brown,Female,Unknown,2015,9,12,14,29
5586,No Name,Cat,156,Hybrid,White,Female,Unknown,2015,8,9,14,57
5587,Has Name,Dog,156,Hybrid,Brown,Male,Neutered,2015,2,5,18,18
5588,Has Name,Dog,416,Hybrid,Black,Male,Neutered,2015,10,11,18,12
5589,Has Name,Dog,260,Hybrid,Black,Male,Neutered,2016,2,1,11,18
5590,No Name,Cat,27,Hybrid,Blue,Female,Intact,2014,10,20,9,0
5591,Has Name,Dog,104,Hybrid,Red,Male,Neutered,2015,8,21,13,2
5592,No Name,Cat,104,Hybrid,Black,Male,Intact,2015,8,27,9,0
5593,No Name,Cat,9,Hybrid,Brown,Female,Neutered,2013,11,10,15,18
5594,Has Name,Dog,676,Hybrid,Brown,Female,Neutered,2014,6,2,12,59
5595,Has Name,Dog,52,Hybrid,Brown,Female,Neutered,2014,9,29,17,21
5596,Has Name,Dog,18,Hybrid,Tan,Male,Intact,2015,10,8,11,48
5597,No Name,Cat,52,Hybrid,Blue,Male,Intact,2014,9,1,15,41
5598,No Name,Dog,27,Hybrid,Red,Male,Neutered,2014,12,9,19,5
5599,Has Name,Cat,9,Hybrid,Orange,Male,Neutered,2015,9,12,17,27
5600,Has Name,Dog,156,Hybrid,Brown,Female,Neutered,2014,11,19,17,40
5601,No Name,Cat,31,Hybrid,Orange,Male,Intact,2014,10,27,9,0
5602,Has Name,Dog,416,Purebred,White,Female,Neutered,2014,2,24,14,47
5603,Has Name,Dog,104,Hybrid,Buff,Male,Neutered,2014,6,6,11,14
5604,No Name,Cat,260,Hybrid,Tortie,Female,Neutered,2016,2,21,18,25
5605,Has Name,Dog,208,Hybrid,Black,Male,Neutered,2015,2,26,17,1
5606,Has Name,Cat,9,Hybrid,Blue,Male,Neutered,2016,1,2,18,13
5607,Has Name,Cat,22,Hybrid,Black,Male,Neutered,2015,9,10,13,52
5608,Has Name,Dog,104,Hybrid,Yellow,Male,Neutered,2015,10,8,10,24
5609,Has Name,Cat,18,Hybrid,Brown,Female,Neutered,2014,10,19,17,30
5610,Has Name,Cat,13,Hybrid,Blue,Male,Neutered,2014,11,16,16,14
5611,No Name,Dog,468,Hybrid,White,Female,Intact,2014,10,25,15,13
5612,Has Name,Cat,4,Hybrid,Cream,Male,Intact,2015,6,26,12,6
5613,Has Name,Dog,104,Hybrid,Blue,Male,Neutered,2015,9,22,18,7
5614,Has Name,Dog,52,Hybrid,Tan,Male,Neutered,2014,2,14,17,33
5615,Has Name,Dog,104,Hybrid,Tan,Female,Neutered,2015,7,12,19,4
5616,Has Name,Cat,9,Hybrid,Brown,Male,Neutered,2014,5,17,11,28
5617,No Name,Dog,9,Hybrid,White,Female,Intact,2014,8,18,15,34
5618,Has Name,Cat,13,Hybrid,Torbie,Female,Neutered,2015,11,12,13,54
5619,Has Name,Cat,4,Hybrid,Blue,Male,Intact,2014,8,2,16,4
5620,Has Name,Dog,156,Purebred,Black,Male,Neutered,2015,7,16,13,39
5621,Has Name,Dog,9,Hybrid,Tan,Female,Neutered,2015,3,3,17,12
5622,Has Name,Dog,52,Hybrid,Fawn,Male,Neutered,2015,11,16,16,43
5623,No Name,Cat,52,Hybrid,Blue,Female,Intact,2013,12,19,13,8
5624,Has Name,Dog,52,Hybrid,Chocolate,Female,Neutered,2014,12,17,12,38
5625,Has Name,Dog,104,Hybrid,Tan,Male,Neutered,2015,1,13,13,25
5626,Has Name,Dog,208,Hybrid,White,Male,Neutered,2014,3,15,12,11
5627,Has Name,Dog,52,Hybrid,Brown,Male,Neutered,2014,6,21,12,25
5628,Has Name,Dog,208,Hybrid,Black,Male,Neutered,2014,5,27,11,38
5629,No Name,Cat,27,Hybrid,Black,Female,Neutered,2015,1,8,18,3
5630,Has Name,Dog,364,Hybrid,Gray,Male,Neutered,2014,5,24,16,16
5631,Has Name,Cat,4,Hybrid,Black,Male,Intact,2013,11,22,11,51
5632,Has Name,Dog,104,Hybrid,Brown,Female,Intact,2015,3,1,13,21
5633,Has Name,Dog,260,Hybrid,Tan,Female,Neutered,2015,9,12,12,55
5634,Has Name,Cat,18,Hybrid,Orange,Male,Neutered,2014,8,24,17,31
5635,No Name,Dog,5,Hybrid,Black,Male,Intact,2013,12,14,16,41
5636,Has Name,Dog,104,Hybrid,Sable,Male,Intact,2015,8,13,13,41
5637,Has Name,Dog,104,Hybrid,Blue,Female,Neutered,2014,10,21,13,46
5638,Has Name,Cat,104,Hybrid,Orange,Male,Neutered,2015,12,18,16,57
5639,Has Name,Dog,520,Hybrid,White,Female,Neutered,2014,7,4,14,6
5640,No Name,Cat,3,Hybrid,Torbie,Female,Intact,2014,7,15,16,38
5641,Has Name,Dog,312,Purebred,Black,Male,Neutered,2016,2,8,13,54
5642,No Name,Cat,4,Hybrid,Orange,Male,Intact,2014,7,29,11,19
5643,No Name,Dog,18,Hybrid,Black,Female,Neutered,2013,10,31,17,35
5644,No Name,Cat,1,Hybrid,Brown,Female,Unknown,2015,6,30,12,22
5645,No Name,Cat,1,Hybrid,Black,Female,Unknown,2015,4,16,15,8
5646,Has Name,Dog,312,Purebred,Black,Male,Intact,2013,11,23,14,11
5647,Has Name,Cat,13,Hybrid,Black,Male,Neutered,2015,9,4,16,6
5648,No Name,Cat,22,Hybrid,Tortie,Female,Neutered,2014,8,1,10,28
5649,No Name,Dog,18,Purebred,Blue,Female,Intact,2014,7,23,8,42
5650,Has Name,Cat,4,Hybrid,Blue,Male,Intact,2015,7,4,17,7
5651,No Name,Cat,104,Purebred,Black,Female,Unknown,2015,4,18,9,0
5652,No Name,Cat,4,Hybrid,White,Male,Intact,2015,6,27,12,5
5653,Has Name,Dog,9,Hybrid,Brown,Male,Neutered,2014,1,30,16,59
5654,No Name,Dog,104,Hybrid,Brown,Female,Neutered,2014,11,7,16,34
5655,No Name,Cat,3,Hybrid,Seal,Female,Unknown,2015,6,9,15,54
5656,Has Name,Dog,416,Hybrid,Sable,Male,Neutered,2014,3,29,17,36
5657,Has Name,Dog,104,Hybrid,Brown,Male,Neutered,2016,2,19,16,13
5658,Has Name,Dog,156,Hybrid,Brown,Female,Neutered,2015,10,10,17,13
5659,No Name,Cat,0,Hybrid,Brown,Female,Unknown,2014,7,18,16,1
5660,Has Name,Dog,156,Hybrid,White,Female,Neutered,2015,11,21,11,8
5661,Has Name,Cat,9,Hybrid,Cream,Male,Neutered,2015,9,27,13,18
5662,Has Name,Dog,208,Hybrid,Brown,Male,Neutered,2014,4,23,18,12
5663,Has Name,Cat,156,Hybrid,Black,Male,Neutered,2013,11,2,13,41
5664,Has Name,Cat,13,Hybrid,White,Female,Neutered,2015,11,18,18,44
5665,Has Name,Cat,4,Hybrid,Blue,Male,Neutered,2014,4,4,18,34
5666,No Name,Cat,260,Hybrid,Orange,Male,Intact,2015,3,6,15,43
5667,No Name,Cat,0,Hybrid,Orange,Female,Unknown,2014,5,17,18,31
5668,Has Name,Dog,52,Hybrid,Red,Male,Neutered,2014,6,2,17,15
5669,Has Name,Dog,36,Hybrid,Black,Male,Neutered,2014,7,21,16,51
5670,Has Name,Cat,4,Hybrid,Brown,Male,Intact,2013,11,22,12,58
5671,Has Name,Dog,52,Hybrid,Tricolor,Male,Neutered,2015,10,31,17,37
5672,Has Name,Dog,52,Hybrid,Black,Male,Neutered,2013,12,9,17,1
5673,No Name,Cat,9,Hybrid,Cream,Male,Neutered,2014,5,13,18,11
5674,Has Name,Dog,208,Purebred,Black,Male,Neutered,2014,3,18,16,59
5675,No Name,Dog,18,Hybrid,Black,Male,Intact,2014,7,4,18,42
5676,Has Name,Dog,364,Purebred,Red,Female,Neutered,2015,3,26,16,11
5677,No Name,Cat,9,Hybrid,Orange,Male,Neutered,2014,11,15,18,45
5678,Has Name,Dog,52,Hybrid,Yellow,Male,Neutered,2015,8,28,15,58
5679,Has Name,Dog,208,Hybrid,Tricolor,Male,Intact,2015,10,5,16,32
5680,Has Name,Dog,36,Hybrid,White,Female,Neutered,2016,2,19,17,40
5681,Has Name,Dog,156,Hybrid,Black,Female,Neutered,2015,6,20,11,46
5682,Has Name,Cat,22,Hybrid,Orange,Female,Neutered,2014,1,19,17,14
5683,Has Name,Dog,18,Hybrid,Black,Male,Neutered,2015,7,22,18,53
5684,Has Name,Dog,104,Hybrid,Brown,Female,Neutered,2015,8,7,12,2
5685,Has Name,Dog,22,Hybrid,White,Male,Neutered,2013,12,31,16,51
5686,Has Name,Cat,9,Hybrid,White,Female,Intact,2015,9,29,12,6
5687,No Name,Dog,40,Hybrid,Black,Male,Neutered,2013,12,14,19,7
5688,Has Name,Dog,208,Hybrid,Chocolate,Male,Neutered,2014,3,14,10,29
5689,Has Name,Dog,9,Hybrid,Red,Female,Neutered,2015,9,20,18,18
5690,Has Name,Cat,27,Hybrid,Black,Male,Neutered,2013,12,16,14,17
5691,Has Name,Cat,156,Hybrid,Orange,Male,Neutered,2014,3,15,15,27
5692,Has Name,Dog,9,Hybrid,Gray,Male,Intact,2014,6,23,14,51
5693,Has Name,Dog,312,Hybrid,White,Male,Neutered,2015,3,5,18,37
5694,No Name,Cat,52,Hybrid,White,Female,Intact,2015,6,16,9,0
5695,Has Name,Dog,52,Hybrid,Buff,Female,Neutered,2015,1,23,18,45
5696,Has Name,Dog,52,Hybrid,Brown,Female,Intact,2015,3,25,11,24
5697,No Name,Cat,9,Hybrid,Orange,Male,Intact,2015,10,7,14,28
5698,Has Name,Dog,4,Hybrid,Black,Male,Neutered,2015,1,30,17,51
5699,No Name,Cat,3,Hybrid,Calico,Female,Unknown,2015,6,16,17,46
5700,Has Name,Cat,27,Hybrid,Orange,Female,Neutered,2013,12,20,13,13
5701,Has Name,Cat,364,Hybrid,Cream,Male,Neutered,2015,9,20,15,34
5702,Has Name,Dog,22,Hybrid,Red,Male,Neutered,2014,5,5,11,13
5703,Has Name,Dog,468,Hybrid,Tan,Male,Neutered,2015,1,8,16,35
5704,Has Name,Dog,208,Hybrid,Black,Male,Neutered,2015,3,12,18,24
5705,No Name,Cat,18,Hybrid,Tortie,Female,Neutered,2014,9,23,15,13
5706,Has Name,Dog,13,Hybrid,Brown,Female,Neutered,2015,3,1,15,39
5707,Has Name,Cat,9,Hybrid,Black,Male,Neutered,2013,12,15,15,4
