AnimalID,Name,OutcomeType,AnimalType,AgeuponOutcome,Breed,Color,Sex,Neutered,Year,Month,Day,Hour,Minute
A673541,No Name,Adoption,Dog,18,Hybrid,White,Female,Neutered,2014,3,2,17,9
A660154,Has Name,Adoption,Cat,13,Hybrid,Black,Male,Neutered,2013,10,5,13,55
A605623,Has Name,Return_to_owner,Dog,156,Hybrid,Black,Female,Neutered,2014,2,3,18,11
A697166,Has Name,Adoption,Dog,9,Hybrid,White,Female,Neutered,2015,5,2,21,32
A688939,No Name,Transfer,Cat,2,Hybrid,Blue,Male,Intact,2014,9,26,18,2
A680869,Has Name,Euthanasia,Cat,4,Hybrid,Orange,Male,Intact,2014,6,23,12,37
A662180,Has Name,Adoption,Dog,104,Hybrid,Black,Male,Neutered,2013,12,7,16,32
A711966,Has Name,Transfer,Dog,49,Hybrid,Tan,Female,Neutered,2015,9,26,9,32
A718900,No Name,Died,Dog,104,Hybrid,Brown,Female,Intact,2016,1,17,18,1
A680241,Has Name,Adoption,Cat,9,Hybrid,Tortie,Female,Neutered,2014,6,29,12,28
A687160,Has Name,Return_to_owner,Dog,156,Hybrid,White,Female,Neutered,2014,12,13,15,56
A720256,Has Name,Adoption,Cat,9,Hybrid,Black,Female,Neutered,2016,2,9,17,2
A682069,Has Name,Transfer,Cat,27,Hybrid,Black,Male,Intact,2014,6,27,12,59
A666926,Has Name,Adoption,Cat,9,Hybrid,Black,Male,Neutered,2013,11,16,17,17
A686184,No Name,Transfer,Cat,104,Hybrid,Brown,Female,Intact,2014,8,20,9,0
A434523,No Name,Return_to_owner,Cat,572,Hybrid,Lilac,Female,Neutered,2015,11,25,12,59
A699953,Has Name,Return_to_owner,Dog,40,Hybrid,Black,Male,Neutered,2015,7,5,14,49
A709190,No Name,Transfer,Cat,104,Hybrid,Tortie,Female,Intact,2015,8,6,9,0
A696201,Has Name,Return_to_owner,Dog,22,Hybrid,Tan,Female,Neutered,2015,3,23,16,56
A713034,Has Name,Transfer,Dog,156,Hybrid,Tan,Male,Neutered,2015,10,10,13,55
A593109,Has Name,Return_to_owner,Dog,312,Hybrid,White,Female,Neutered,2016,1,19,18,9
A708352,No Name,Transfer,Cat,2,Purebred,Tortie,Female,Unknown,2015,7,26,14,40
A684627,Has Name,Adoption,Dog,9,Hybrid,Sable,Female,Neutered,2014,8,12,17,2
A688073,No Name,Euthanasia,Cat,520,Hybrid,Orange,Female,Intact,2014,9,14,14,21
A704810,No Name,Transfer,Cat,3,Hybrid,Black,Female,Unknown,2015,6,9,15,55
A643090,Has Name,Euthanasia,Dog,104,Hybrid,White,Male,Neutered,2014,11,1,15,20
A682099,Has Name,Return_to_owner,Dog,728,Hybrid,White,Female,Intact,2014,6,26,14,38
A702303,Has Name,Transfer,Dog,52,Hybrid,Red,Male,Neutered,2015,6,29,14,3
A709386,Has Name,Adoption,Cat,9,Hybrid,Cream,Male,Neutered,2015,8,18,17,12
A688384,Has Name,Transfer,Dog,13,Hybrid,Brown,Female,Intact,2014,9,21,18,25
A684492,No Name,Transfer,Cat,3,Hybrid,Torbie,Female,Intact,2014,7,24,15,59
A672300,Has Name,Transfer,Cat,104,Hybrid,Blue,Male,Neutered,2014,3,2,15,54
A679448,No Name,Transfer,Cat,3,Hybrid,Orange,Male,Intact,2014,5,21,12,34
A666899,Has Name,Return_to_owner,Dog,104,Hybrid,Brown,Female,Neutered,2013,11,12,16,45
A673297,Has Name,Adoption,Dog,52,Purebred,White,Male,Neutered,2014,5,31,18,17
A674462,No Name,Transfer,Dog,0,Hybrid,Sable,Female,Intact,2014,3,13,14,58
A720656,Has Name,Adoption,Dog,104,Purebred,White,Female,Neutered,2016,2,18,18,28
A719402,Has Name,Return_to_owner,Dog,52,Hybrid,Brown,Male,Neutered,2016,1,19,18,3
A683588,Has Name,Transfer,Cat,208,Hybrid,Orange,Male,Neutered,2014,8,12,13,36
A683858,Has Name,Transfer,Cat,208,Hybrid,Tortie,Female,Neutered,2014,8,21,14,24
A682326,Has Name,Adoption,Cat,18,Hybrid,Brown,Female,Neutered,2014,6,28,16,56
A676526,Has Name,Transfer,Dog,22,Hybrid,Blue,Male,Neutered,2014,7,20,13,4
A667073,Has Name,Return_to_owner,Dog,104,Hybrid,Brown,Male,Neutered,2013,11,16,17,46
A720531,Has Name,Adoption,Cat,45,Hybrid,Black,Male,Neutered,2016,2,21,15,48
A681029,Has Name,Transfer,Cat,22,Hybrid,Cream,Male,Neutered,2014,6,14,14,31
A703632,No Name,Transfer,Cat,52,Hybrid,Calico,Female,Intact,2015,5,28,9,0
A694766,No Name,Transfer,Cat,3,Hybrid,Orange,Male,Intact,2015,1,5,7,33
A709330,No Name,Transfer,Cat,208,Hybrid,Orange,Female,Unknown,2015,8,8,9,0
A695846,Has Name,Adoption,Dog,104,Hybrid,Blue,Female,Neutered,2015,2,16,18,50
A713729,Has Name,Transfer,Dog,45,Hybrid,Red,Female,Intact,2015,10,12,12,14
A653750,Has Name,Return_to_owner,Dog,104,Hybrid,Cream,Male,Neutered,2015,8,12,18,23
A680424,No Name,Adoption,Dog,4,Hybrid,Tan,Male,Neutered,2014,6,7,18,17
A678168,Has Name,Transfer,Dog,4,Hybrid,Black,Male,Intact,2014,5,6,13,44
A707719,No Name,Transfer,Cat,52,Hybrid,Black,Female,Unknown,2015,7,17,9,0
A718740,Has Name,Adoption,Dog,52,Hybrid,Red,Male,Neutered,2016,1,16,12,7
A700875,No Name,Transfer,Cat,2,Hybrid,Tortie,Female,Unknown,2015,4,20,18,0
A692228,No Name,Transfer,Dog,416,Hybrid,White,Female,Intact,2014,11,21,15,20
A683020,Has Name,Adoption,Dog,104,Hybrid,White,Female,Neutered,2015,9,6,16,43
A686436,Has Name,Return_to_owner,Dog,22,Purebred,Black,Female,Intact,2014,8,23,18,16
A676955,Has Name,Adoption,Cat,364,Hybrid,Seal,Male,Neutered,2014,7,26,12,44
A667009,Has Name,Adoption,Cat,9,Hybrid,Blue,Female,Neutered,2013,11,27,13,19
A696144,Has Name,Adoption,Dog,208,Hybrid,Black,Male,Neutered,2015,1,31,18,35
A676357,No Name,Transfer,Dog,104,Hybrid,Brown,Male,Neutered,2014,4,14,13,9
A702342,Has Name,Adoption,Dog,9,Hybrid,Sable,Female,Neutered,2015,5,16,16,58
A707201,Has Name,Return_to_owner,Cat,676,Hybrid,Orange,Female,Neutered,2015,7,10,10,55
A708430,Has Name,Transfer,Cat,52,Hybrid,Black,Female,Neutered,2015,10,8,14,36
A709315,No Name,Transfer,Cat,3,Hybrid,Brown,Male,Intact,2015,8,11,0,0
A670737,No Name,Adoption,Cat,18,Hybrid,Blue,Female,Neutered,2014,1,19,17,57
A710363,Has Name,Adoption,Cat,18,Hybrid,Calico,Female,Neutered,2015,8,30,18,6
A689907,Has Name,Adoption,Cat,18,Hybrid,Brown,Female,Neutered,2014,10,18,18,19
A697940,Has Name,Return_to_owner,Dog,364,Hybrid,Black,Female,Intact,2015,3,11,17,0
A711951,No Name,Transfer,Cat,9,Hybrid,Tortie,Female,Intact,2015,9,21,15,57
A697451,Has Name,Adoption,Dog,156,Hybrid,Gray,Female,Neutered,2015,6,7,17,59
A683831,Has Name,Adoption,Dog,104,Hybrid,Blue,Female,Neutered,2014,8,1,15,5
A719934,Has Name,Return_to_owner,Dog,156,Hybrid,Black,Female,Neutered,2016,1,30,15,42
A689679,Has Name,Adoption,Cat,9,Hybrid,Tortie,Female,Neutered,2014,11,6,16,32
A707870,No Name,Transfer,Cat,2,Hybrid,Brown,Female,Unknown,2015,7,19,14,25
A717617,Has Name,Adoption,Dog,9,Hybrid,White,Female,Neutered,2016,2,2,11,49
A567214,Has Name,Adoption,Dog,260,Hybrid,Black,Female,Neutered,2015,4,25,15,7
A683495,Has Name,Adoption,Dog,208,Hybrid,Brown,Male,Neutered,2014,7,19,13,32
A716061,Has Name,Return_to_owner,Dog,416,Hybrid,White,Female,Neutered,2015,11,15,19,46
A666937,No Name,Transfer,Dog,9,Hybrid,Fawn,Female,Intact,2013,11,17,17,17
A676644,No Name,Return_to_owner,Dog,156,Hybrid,White,Male,Neutered,2014,4,23,12,40
A661808,No Name,Transfer,Dog,9,Hybrid,White,Female,Neutered,2013,11,4,15,15
A686715,No Name,Euthanasia,Dog,52,Hybrid,Brown,Female,Intact,2014,8,27,11,21
A702576,Has Name,Adoption,Cat,9,Hybrid,Torbie,Female,Neutered,2015,6,8,12,57
A702336,No Name,Adoption,Cat,9,Hybrid,Flame,Female,Neutered,2015,6,30,12,56
A687439,No Name,Adoption,Cat,9,Hybrid,Black,Male,Neutered,2014,10,21,18,16
A707286,Has Name,Transfer,Cat,9,Hybrid,Black,Male,Neutered,2015,8,1,12,58
A663070,Has Name,Adoption,Cat,22,Hybrid,Tortie,Female,Neutered,2013,12,24,13,31
A717397,No Name,Transfer,Dog,1,Hybrid,Black,Female,Unknown,2015,12,7,13,17
A681450,No Name,Transfer,Cat,52,Hybrid,Torbie,Female,Intact,2014,6,17,9,0
A694461,Has Name,Adoption,Dog,416,Hybrid,Tan,Male,Neutered,2015,1,9,11,38
A685824,No Name,Transfer,Cat,45,Hybrid,Orange,Female,Unknown,2014,8,16,9,0
A715825,Has Name,Return_to_owner,Dog,49,Hybrid,Brown,Male,Neutered,2015,11,25,16,41
A707048,Has Name,Adoption,Cat,13,Hybrid,Black,Male,Neutered,2015,9,20,16,54
A665969,No Name,Transfer,Cat,104,Hybrid,Black,Female,Unknown,2013,10,27,14,43
A698842,Has Name,Adoption,Dog,156,Hybrid,Tan,Female,Neutered,2015,3,25,15,39
A694841,No Name,Transfer,Dog,2,Hybrid,Chocolate,Female,Intact,2015,1,20,14,41
A706433,Has Name,Transfer,Dog,104,Hybrid,Chocolate,Male,Neutered,2015,7,9,14,34
A718388,No Name,Transfer,Cat,104,Hybrid,Brown,Female,Neutered,2016,1,8,18,51
A708072,No Name,Transfer,Cat,2,Hybrid,Black,Male,Intact,2015,7,22,14,49
A634836,Has Name,Return_to_owner,Dog,156,Purebred,Black,Male,Neutered,2014,3,16,12,53
A674916,Has Name,Adoption,Dog,52,Hybrid,Tan,Male,Neutered,2014,3,24,17,32
A668361,Has Name,Adoption,Dog,52,Hybrid,Tan,Male,Neutered,2014,1,5,15,49
A643153,Has Name,Adoption,Dog,52,Hybrid,Black,Female,Neutered,2013,10,5,12,43
A662436,Has Name,Adoption,Cat,22,Hybrid,Blue,Female,Neutered,2013,12,31,15,38
A675500,Has Name,Return_to_owner,Dog,468,Purebred,Black,Female,Intact,2014,3,29,14,32
A699306,No Name,Transfer,Cat,2,Hybrid,Brown,Female,Unknown,2015,3,25,14,51
A670615,No Name,Transfer,Cat,27,Hybrid,Brown,Female,Unknown,2014,1,13,17,16
A700140,No Name,Transfer,Cat,4,Hybrid,Black,Male,Intact,2015,4,20,14,9
A706562,Has Name,Transfer,Cat,13,Hybrid,Black,Female,Neutered,2015,7,2,0,0
A670443,Has Name,Adoption,Dog,312,Hybrid,Tricolor,Male,Neutered,2014,1,12,12,10
A697279,Has Name,Return_to_owner,Dog,156,Hybrid,Blue,Female,Neutered,2015,2,25,17,58
A691693,No Name,Euthanasia,Cat,156,Hybrid,Blue,Female,Neutered,2014,11,10,18,44
A706053,Has Name,Adoption,Dog,31,Hybrid,Brown,Male,Neutered,2015,6,29,18,20
A678566,No Name,Transfer,Dog,4,Hybrid,Brown,Female,Intact,2014,5,10,15,30
A672765,Has Name,Adoption,Dog,208,Hybrid,White,Male,Neutered,2015,7,25,18,0
A703654,Has Name,Transfer,Dog,104,Hybrid,Gray,Female,Intact,2015,5,31,13,21
A668658,Has Name,Adoption,Dog,22,Hybrid,Yellow,Female,Neutered,2013,12,22,15,22
A713226,Has Name,Adoption,Cat,18,Hybrid,Torbie,Female,Neutered,2016,1,15,11,44
A637291,Has Name,Adoption,Cat,104,Hybrid,Blue,Female,Neutered,2015,1,4,18,57
A705754,Has Name,Transfer,Cat,9,Hybrid,Orange,Male,Neutered,2015,7,4,10,30
A712183,No Name,Adoption,Dog,52,Hybrid,Tan,Male,Neutered,2015,9,26,9,7
A688917,Has Name,Return_to_owner,Dog,728,Hybrid,Brown,Male,Intact,2014,9,27,11,11
A684226,Has Name,Return_to_owner,Dog,156,Hybrid,Black,Male,Neutered,2014,7,21,16,25
A690724,Has Name,Adoption,Cat,9,Hybrid,Black,Female,Neutered,2014,11,23,18,39
A693380,Has Name,Adoption,Dog,27,Hybrid,Tricolor,Female,Neutered,2014,12,11,18,51
A685482,Has Name,Adoption,Cat,13,Hybrid,Brown,Male,Neutered,2014,8,18,12,24
A675624,No Name,Transfer,Dog,31,Hybrid,Brown,Female,Intact,2014,4,3,13,19
A688970,Has Name,Transfer,Dog,104,Purebred,Brown,Male,Neutered,2014,10,7,12,59
A503371,Has Name,Return_to_owner,Dog,364,Purebred,Yellow,Female,Neutered,2015,2,3,11,15
A674569,Has Name,Adoption,Dog,104,Hybrid,Gray,Female,Neutered,2014,3,22,17,53
A707088,No Name,Transfer,Dog,260,Hybrid,White,Female,Neutered,2015,7,13,13,28
A698364,Has Name,Return_to_owner,Dog,22,Hybrid,White,Male,Neutered,2015,3,11,17,56
A691256,Has Name,Transfer,Dog,572,Hybrid,White,Female,Intact,2014,11,12,17,51
A680924,No Name,Transfer,Cat,3,Hybrid,Black,Male,Intact,2014,6,10,12,51
A677629,Has Name,Adoption,Cat,156,Hybrid,Torbie,Female,Neutered,2014,7,4,13,19
A682935,No Name,Transfer,Cat,2,Hybrid,Blue,Female,Intact,2014,7,5,12,43
A669366,No Name,Adoption,Dog,27,Hybrid,White,Male,Neutered,2013,12,29,13,44
A684295,Has Name,Adoption,Dog,104,Hybrid,Brown,Female,Neutered,2014,8,21,17,43
A684299,Has Name,Adoption,Dog,416,Hybrid,Black,Female,Neutered,2014,8,27,18,0
A687667,Has Name,Transfer,Dog,45,Hybrid,Black,Female,Neutered,2014,9,21,15,15
A710672,Has Name,Adoption,Dog,9,Hybrid,Black,Female,Neutered,2015,8,31,17,15
A684882,No Name,Adoption,Dog,104,Hybrid,Tan,Female,Neutered,2014,8,6,18,26
A674069,Has Name,Transfer,Dog,156,Hybrid,White,Male,Neutered,2014,3,17,14,56
A686959,No Name,Transfer,Cat,4,Hybrid,Tortie,Female,Intact,2014,9,3,13,21
A699690,Has Name,Return_to_owner,Dog,52,Hybrid,Brown,Male,Intact,2015,4,1,11,59
A685630,Has Name,Adoption,Dog,104,Hybrid,White,Male,Neutered,2014,8,17,18,18
A687833,No Name,Transfer,Cat,3,Hybrid,Brown,Male,Intact,2014,9,10,18,48
A692469,Has Name,Adoption,Cat,9,Hybrid,Seal,Female,Intact,2014,11,29,17,2
A696317,Has Name,Adoption,Dog,36,Hybrid,Tan,Female,Neutered,2015,2,8,18,27
A709243,Has Name,Transfer,Dog,312,Hybrid,Black,Female,Intact,2015,8,14,13,2
A715829,Has Name,Return_to_owner,Dog,45,Hybrid,Red,Male,Neutered,2015,11,25,17,23
A708007,No Name,Transfer,Cat,52,Hybrid,Orange,Male,Intact,2015,7,22,9,0
A718437,Has Name,Return_to_owner,Dog,260,Hybrid,White,Female,Neutered,2015,12,30,17,50
A712923,No Name,Transfer,Cat,104,Hybrid,Black,Male,Intact,2015,10,1,9,0
A673039,No Name,Transfer,Cat,1,Hybrid,Orange,Male,Intact,2014,2,19,16,29
A680360,Has Name,Adoption,Dog,208,Hybrid,Black,Female,Neutered,2014,11,15,12,55
A712631,No Name,Transfer,Cat,2,Hybrid,White,Male,Intact,2015,9,26,19,13
A668806,Has Name,Return_to_owner,Dog,416,Hybrid,White,Female,Neutered,2013,12,17,14,37
A664880,Has Name,Return_to_owner,Dog,36,Hybrid,Brown,Male,Neutered,2013,10,12,18,21
A677959,No Name,Adoption,Cat,13,Hybrid,Blue,Female,Neutered,2014,7,12,11,36
A675894,Has Name,Euthanasia,Cat,364,Hybrid,Calico,Female,Neutered,2014,5,31,16,6
A715827,Has Name,Return_to_owner,Dog,52,Hybrid,Silver,Male,Neutered,2015,11,13,17,4
A711548,Has Name,Transfer,Dog,18,Hybrid,Tan,Male,Intact,2015,9,13,14,59
A695741,Has Name,Adoption,Dog,52,Hybrid,Brown,Female,Neutered,2015,5,25,13,0
A693882,Has Name,Transfer,Cat,18,Hybrid,Orange,Male,Neutered,2014,12,19,11,22
A692229,Has Name,Return_to_owner,Dog,156,Hybrid,Brown,Male,Neutered,2014,11,18,12,30
A713809,Has Name,Return_to_owner,Dog,312,Hybrid,Silver,Male,Neutered,2015,10,17,18,45
A694911,No Name,Died,Cat,104,Hybrid,Black,Female,Neutered,2015,1,6,16,5
A705252,Has Name,Transfer,Dog,13,Hybrid,Brown,Male,Intact,2015,6,15,19,18
A612925,Has Name,Adoption,Dog,156,Hybrid,White,Male,Neutered,2014,8,24,16,42
A670937,Has Name,Return_to_owner,Dog,312,Hybrid,White,Female,Neutered,2014,1,29,16,9
A680974,No Name,Adoption,Dog,9,Hybrid,Sable,Male,Neutered,2014,6,15,11,15
A682514,Has Name,Transfer,Dog,208,Hybrid,Buff,Female,Neutered,2014,7,2,18,18
A700684,Has Name,Died,Dog,520,Hybrid,White,Male,Neutered,2015,5,15,12,9
A682703,Has Name,Transfer,Cat,208,Hybrid,Orange,Male,Neutered,2014,7,16,14,47
A695638,Has Name,Adoption,Dog,4,Hybrid,Sable,Female,Neutered,2015,2,16,17,0
A709217,No Name,Euthanasia,Cat,52,Hybrid,Orange,Male,Intact,2015,8,7,16,9
A685468,Has Name,Adoption,Cat,18,Hybrid,Brown,Female,Neutered,2014,11,19,13,45
A676111,Has Name,Return_to_owner,Dog,156,Hybrid,Brown,Male,Neutered,2015,5,4,16,46
A676814,Has Name,Adoption,Dog,104,Hybrid,White,Male,Neutered,2014,4,20,17,54
A712666,No Name,Adoption,Dog,52,Hybrid,Black,Male,Neutered,2015,9,30,18,9
A640710,Has Name,Return_to_owner,Dog,52,Purebred,Blue,Male,Neutered,2014,8,20,16,34
A715142,Has Name,Return_to_owner,Dog,104,Hybrid,Brown,Male,Neutered,2015,11,6,19,9
A683686,Has Name,Return_to_owner,Dog,52,Hybrid,White,Female,Neutered,2014,7,24,18,37
A678119,No Name,Transfer,Cat,4,Hybrid,Blue,Male,Intact,2014,5,4,13,49
A685526,Has Name,Transfer,Cat,104,Hybrid,Orange,Male,Neutered,2014,8,18,15,39
A698159,No Name,Adoption,Dog,52,Hybrid,White,Male,Neutered,2015,3,10,18,27
A699292,Has Name,Transfer,Cat,2,Hybrid,Black,Male,Intact,2015,3,29,15,26
A718031,Has Name,Adoption,Cat,18,Hybrid,Brown,Male,Neutered,2016,1,30,17,26
A669164,Has Name,Adoption,Dog,52,Hybrid,Sable,Male,Neutered,2013,12,22,18,22
A708188,Has Name,Adoption,Cat,13,Hybrid,Blue,Male,Neutered,2015,7,31,9,32
A670624,No Name,Transfer,Cat,22,Hybrid,White,Male,Intact,2014,1,15,14,11
A705098,No Name,Transfer,Cat,13,Hybrid,Orange,Male,Intact,2015,6,14,9,0
A705632,No Name,Transfer,Dog,4,Hybrid,Black,Female,Unknown,2015,6,19,0,0
A667182,Has Name,Adoption,Dog,13,Hybrid,Chocolate,Female,Neutered,2013,11,18,17,46
A672647,Has Name,Adoption,Cat,18,Hybrid,Brown,Female,Neutered,2014,3,8,13,8
A707405,Has Name,Return_to_owner,Dog,260,Hybrid,Tan,Male,Neutered,2015,7,21,15,18
A705182,Has Name,Return_to_owner,Dog,260,Hybrid,Chocolate,Male,Intact,2015,6,14,18,32
A719970,Has Name,Transfer,Dog,52,Hybrid,White,Male,Intact,2016,2,8,11,19
A718397,Has Name,Transfer,Dog,520,Hybrid,Fawn,Male,Intact,2016,1,6,12,8
A719638,Has Name,Adoption,Cat,9,Hybrid,Brown,Female,Intact,2016,2,3,12,45
A676129,Has Name,Return_to_owner,Dog,18,Hybrid,White,Female,Neutered,2014,4,7,18,43
A701642,Has Name,Adoption,Cat,13,Hybrid,Brown,Female,Neutered,2015,6,16,8,47
A713148,Has Name,Adoption,Dog,36,Hybrid,Brown,Male,Neutered,2015,11,3,10,12
A685339,Has Name,Return_to_owner,Cat,676,Hybrid,Tortie,Female,Neutered,2014,8,7,14,36
A669688,Has Name,Transfer,Dog,520,Hybrid,Black,Male,Neutered,2014,1,8,14,37
A673074,Has Name,Transfer,Dog,312,Hybrid,White,Male,Neutered,2014,3,9,13,32
A663286,Has Name,Return_to_owner,Cat,9,Hybrid,Orange,Male,Neutered,2013,11,9,17,3
A663707,Has Name,Transfer,Cat,13,Hybrid,Brown,Female,Neutered,2013,10,11,11,54
A666821,Has Name,Adoption,Cat,45,Hybrid,Black,Female,Neutered,2013,12,1,17,50
A688582,Has Name,Euthanasia,Dog,156,Hybrid,Brown,Female,Intact,2014,9,29,15,15
A680650,Has Name,Transfer,Dog,52,Hybrid,Brown,Female,Neutered,2015,1,12,18,38
A704661,No Name,Transfer,Cat,1,Hybrid,Torbie,Female,Unknown,2015,6,7,19,43
A664303,No Name,Transfer,Cat,45,Hybrid,Brown,Male,Intact,2013,10,3,12,27
A711541,Has Name,Return_to_owner,Dog,520,Hybrid,Yellow,Male,Neutered,2015,9,8,18,15
A597023,Has Name,Euthanasia,Dog,104,Hybrid,Chocolate,Male,Neutered,2013,12,5,18,25
A718403,No Name,Transfer,Dog,9,Hybrid,Black,Female,Intact,2016,1,2,12,10
A675180,No Name,Transfer,Cat,1,Hybrid,Black,Male,Intact,2014,4,2,17,56
A696587,Has Name,Transfer,Cat,52,Hybrid,Blue,Female,Intact,2015,2,8,13,55
A669148,Has Name,Transfer,Cat,52,Hybrid,Calico,Female,Intact,2013,12,20,14,14
A654642,Has Name,Adoption,Dog,52,Hybrid,Brown,Female,Neutered,2014,6,7,15,45
A714943,Has Name,Return_to_owner,Dog,104,Hybrid,Red,Male,Neutered,2015,11,1,11,56
A685613,Has Name,Adoption,Cat,4,Hybrid,Blue,Male,Neutered,2014,9,4,17,15
A717620,Has Name,Transfer,Cat,52,Hybrid,Black,Male,Neutered,2016,1,5,13,20
A680183,Has Name,Adoption,Dog,156,Hybrid,Black,Male,Neutered,2014,6,28,17,58
A702601,No Name,Transfer,Cat,52,Hybrid,Brown,Male,Intact,2015,5,17,9,0
A703371,Has Name,Adoption,Dog,104,Hybrid,Tan,Female,Neutered,2015,5,31,17,29
A686629,Has Name,Adoption,Dog,9,Hybrid,White,Female,Neutered,2014,8,25,18,54
A716857,No Name,Transfer,Cat,31,Hybrid,Brown,Female,Neutered,2015,11,30,0,0
A691846,Has Name,Adoption,Dog,156,Hybrid,White,Male,Neutered,2014,11,29,14,53
A651249,Has Name,Euthanasia,Dog,156,Hybrid,Black,Female,Neutered,2015,2,6,18,41
A668897,Has Name,Return_to_owner,Dog,52,Hybrid,Black,Female,Intact,2013,12,14,12,3
A498842,Has Name,Euthanasia,Dog,416,Purebred,Brown,Male,Intact,2015,3,7,9,37
A709161,Has Name,Transfer,Cat,52,Hybrid,Brown,Female,Intact,2015,8,11,0,0
A691432,No Name,Transfer,Cat,260,Hybrid,Black,Male,Neutered,2014,11,5,9,0
A665491,Has Name,Return_to_owner,Dog,52,Hybrid,Black,Male,Intact,2013,10,18,19,19
A697467,No Name,Transfer,Cat,36,Hybrid,Brown,Female,Unknown,2015,2,25,9,0
A681274,No Name,Transfer,Cat,3,Hybrid,Cream,Male,Intact,2014,6,14,16,16
A708519,Has Name,Adoption,Cat,156,Hybrid,Tortie,Female,Neutered,2015,9,12,19,22
A719420,Has Name,Transfer,Cat,52,Hybrid,Calico,Female,Neutered,2016,1,29,13,25
A677526,No Name,Transfer,Cat,3,Hybrid,Brown,Female,Intact,2014,4,26,12,2
A700961,Has Name,Adoption,Cat,18,Hybrid,Brown,Male,Neutered,2015,8,22,17,7
A673909,Has Name,Adoption,Dog,312,Hybrid,Yellow,Female,Neutered,2014,5,11,15,26
A716098,Has Name,Transfer,Dog,520,Hybrid,Gray,Male,Neutered,2015,11,19,12,21
A717722,Has Name,Adoption,Cat,18,Hybrid,Lilac,Male,Neutered,2016,1,10,17,22
A674709,Has Name,Transfer,Dog,676,Hybrid,Black,Male,Neutered,2014,3,18,12,50
A687051,No Name,Transfer,Cat,18,Hybrid,Orange,Female,Intact,2014,8,31,9,0
A691732,Has Name,Adoption,Dog,156,Hybrid,Tan,Male,Neutered,2016,1,8,14,10
A701121,Has Name,Adoption,Dog,9,Hybrid,Tricolor,Male,Neutered,2015,6,23,17,20
A686994,Has Name,Adoption,Cat,36,Hybrid,Tortie,Female,Neutered,2015,1,10,12,28
A706272,Has Name,Adoption,Cat,9,Hybrid,Black,Male,Neutered,2015,7,18,17,2
A676815,Has Name,Transfer,Dog,416,Hybrid,Blue,Female,Intact,2015,11,13,18,45
A713216,Has Name,Adoption,Cat,156,Hybrid,Black,Male,Neutered,2015,12,26,15,57
A686553,Has Name,Adoption,Dog,52,Hybrid,Tricolor,Male,Neutered,2014,8,30,14,46
A684619,No Name,Transfer,Cat,3,Hybrid,Black,Female,Intact,2014,7,26,14,9
A681239,Has Name,Return_to_owner,Dog,208,Hybrid,Blue,Male,Neutered,2014,6,15,17,15
A690624,Has Name,Adoption,Cat,156,Hybrid,Black,Male,Neutered,2014,10,29,14,27
A714117,Has Name,Adoption,Dog,208,Hybrid,Black,Male,Neutered,2015,10,24,18,52
A683039,No Name,Transfer,Cat,3,Hybrid,Brown,Female,Intact,2014,7,6,13,47
A718000,No Name,Adoption,Cat,9,Hybrid,Brown,Male,Neutered,2016,1,17,18,43
A719509,Has Name,Transfer,Dog,104,Hybrid,Black,Male,Neutered,2016,2,2,0,0
A677836,No Name,Adoption,Cat,13,Hybrid,Black,Female,Neutered,2014,7,12,11,43
A713613,No Name,Euthanasia,Cat,4,Hybrid,Brown,Female,Intact,2015,10,9,15,12
A707658,Has Name,Adoption,Cat,9,Hybrid,Black,Female,Neutered,2015,8,19,17,59
A693045,No Name,Euthanasia,Cat,312,Purebred,Blue,Male,Intact,2014,12,1,10,13
A711604,Has Name,Adoption,Cat,9,Hybrid,Black,Male,Neutered,2015,9,20,15,7
A716315,Has Name,Return_to_owner,Dog,260,Hybrid,Black,Male,Neutered,2016,2,16,18,4
A671093,Has Name,Transfer,Cat,22,Hybrid,Brown,Male,Neutered,2014,1,29,15,6
A709167,No Name,Transfer,Cat,3,Hybrid,Brown,Male,Intact,2015,8,11,0,0
A683730,Has Name,Transfer,Cat,52,Hybrid,Brown,Female,Intact,2014,7,25,16,47
A693329,Has Name,Transfer,Dog,36,Hybrid,Tan,Male,Neutered,2014,12,23,14,37
A712391,No Name,Adoption,Cat,18,Hybrid,Blue,Male,Neutered,2016,1,22,9,50
A695986,Has Name,Adoption,Dog,52,Hybrid,Brown,Female,Neutered,2015,5,28,15,47
A669450,No Name,Euthanasia,Cat,4,Hybrid,Brown,Female,Unknown,2013,12,22,8,32
A674819,Has Name,Transfer,Dog,52,Purebred,White,Female,Intact,2014,3,21,11,30
A714050,Has Name,Transfer,Cat,4,Hybrid,White,Male,Intact,2015,10,23,0,0
A694218,Has Name,Adoption,Cat,36,Hybrid,Calico,Female,Neutered,2014,12,26,17,34
A702344,No Name,Transfer,Cat,52,Hybrid,Lynx,Female,Unknown,2015,5,13,9,0
A680740,Has Name,Adoption,Cat,104,Hybrid,Tortie,Female,Neutered,2014,7,12,12,49
A685827,Has Name,Euthanasia,Dog,4,Hybrid,Tan,Male,Intact,2014,8,13,14,31
A708614,Has Name,Adoption,Cat,260,Hybrid,White,Male,Neutered,2015,9,27,18,20
A691508,Has Name,Transfer,Cat,4,Hybrid,Black,Female,Intact,2014,11,7,13,37
A679997,Has Name,Transfer,Dog,52,Hybrid,Brown,Female,Neutered,2014,6,3,12,15
